Profile Name,Company Name,Experience,Apply By,Skills Required,Salary,Page,URL,Timestamp,City
Corporate Sales Manager,Aarvi Trade Solution LLP,1 year(s),Not Found,"Email Marketing, English Proficiency (Spoken), MS-Excel, MS-Office, Free snacks & beverages","₹ 2,40,000 - 4,00,000",4,https://internshala.com/job/detail/corporate-sales-manager-job-in-jaipur-at-aarvi-trade-solution-llp1744802415,01-05-2025 10:58,Jaipur
Business Development Executive,Maison D' Auraine,1 year(s),Not Found,"Business Development, Effective Communication, English Proficiency (Spoken), Interpersonal skills, Presentation skills, Sales, Cab/Transportation facility, Health Insurance","₹ 3,00,001 - 6,00,002",4,https://internshala.com/job/detail/business-development-executive-job-in-multiple-locations-at-apoorva-aggarwal1744808479,01-05-2025 10:58,Jaipur
Customer Support Executive,AIM Placement Services,0 year(s),Not Found,"Effective Communication, Informal dress code, 5 days a week, Free snacks & beverages, Cab/Transportation facility, Health Insurance, Life Insurance","₹ 2,81,000 - 5,11,000",4,https://internshala.com/job/detail/fresher-customer-support-executive-job-in-multiple-locations-at-aim-placement-services1744779860,01-05-2025 10:58,Jaipur
Interior Designer,Creative Concepts,1 year(s),Not Found,Interior design,"₹ 2,00,000 - 2,10,000",4,https://internshala.com/job/detail/interior-designer-job-in-jaipur-at-creative-concepts1744721704,01-05-2025 10:58,Jaipur
Associate Graphic Designer,The Shell Hair,1 year(s),Not Found,"Adobe Photoshop, CorelDRAW, Cab/Transportation facility","₹ 2,40,000 - 3,60,000",4,https://internshala.com/job/detail/associate-graphic-designer-job-in-multiple-locations-at-the-shell-hair1744720441,01-05-2025 10:58,Jaipur
Accounts Assistant,Bezt Labs,1 year(s),Not Found,"Busy Software, Enterprise Resource Planning(ERP), MS-Excel, Tally, Vendor Management",Not Mentioned,4,https://internshala.com/job/detail/accounts-assistant-job-in-jaipur-at-bezt-labs1744718977,01-05-2025 10:58,Jaipur
Operations Manager,Houce,1 year(s),Not Found,"Effective Communication, Interior design, Informal dress code","₹ 3,50,000 - 7,50,000",4,https://internshala.com/job/detail/operations-manager-job-in-multiple-locations-at-houce1744706563,01-05-2025 10:58,Jaipur
Laravel Developer,Helpful Insight Private Limited,1 year(s),Not Found,"Laravel, PHP",Not Mentioned,4,https://internshala.com/job/detail/laravel-developer-job-in-jaipur-at-helpful-insight-private-limited1744706518,01-05-2025 10:58,Jaipur
Business Development Manager,Zapplu,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Social Media Marketing, Informal dress code, Free snacks & beverages","₹ 5,00,000 - 12,00,000",4,https://internshala.com/job/detail/fresher-business-development-manager-job-in-jaipur-at-zapplu1744706341,01-05-2025 10:58,Jaipur
Business Development Associate,Enser Communications Private Limited,1 year(s),Not Found,"Cold Calling, English Proficiency (Spoken), English Proficiency (Written)","₹ 2,00,000 - 3,00,000",4,https://internshala.com/job/detail/business-development-associate-job-in-jaipur-at-enser-communications-private-limited1744705104,01-05-2025 10:58,Jaipur
Content Writer,Kritika Pareek,1 year(s),Not Found,"Creative Writing, Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), Search Engine Optimization (SEO), Informal dress code, Free snacks & beverages","₹ 3,60,000 - 6,20,000",4,https://internshala.com/job/detail/content-writer-job-in-jaipur-at-kritika-pareek1744702008,01-05-2025 10:58,Jaipur
BPO Chat Support Executive,Saksham Agarwal,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), English Proficiency (Written), Interpersonal skills, 5 days a week, Cab/Transportation facility, Life Insurance","₹ 3,00,000 - 3,72,000",4,https://internshala.com/job/detail/fresher-bpo-chat-support-executive-job-in-jaipur-at-saksham-agarwal1744699604,01-05-2025 10:58,Jaipur
Academic Advisor,WeMakeScholars,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), Sales, Informal dress code, 5 days a week, Free snacks & beverages","₹ 4,30,000 - 4,54,000",4,https://internshala.com/job/detail/fresher-academic-advisor-job-in-multiple-locations-at-wemakescholars1744631579,01-05-2025 10:58,Jaipur
Trainer - Debt Recovery Agent,Raman Kant Munjal Foundation,1 year(s),Not Found,"Banking, MS-Office, Teaching","₹ 2,16,000 - 3,00,000",4,https://internshala.com/job/detail/trainer-debt-recovery-agent-job-in-multiple-locations-at-raman-kant-munjal-foundation1744626851,01-05-2025 10:58,Jaipur
Business Development Associate,Maison D' Auraine,0 year(s),Not Found,"Client Relationship, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, Negotiation, Sales, 5 days a week, Cab/Transportation facility","₹ 4,20,000 - 9,00,000",4,https://internshala.com/job/detail/fresher-business-development-associate-job-in-multiple-locations-at-maison-d-auraine1744613795,01-05-2025 10:59,Jaipur
Marketing Manager,Glokal Advertising Private Limited,0 year(s),Not Found,"Effective Communication, MS-Excel, MS-Office, MS-PowerPoint, Informal dress code","₹ 2,50,000 - 5,60,000",4,https://internshala.com/job/detail/fresher-marketing-manager-job-in-multiple-locations-at-glokal-advertising-private-limited1744605425,01-05-2025 10:59,Jaipur
Customer Acquisition Manager,Classic Signages Private Limited,1 year(s),Not Found,"Client Interaction, Client Relationship, Client Relationship Management (CRM), English Proficiency (Spoken), MS-Office","₹ 2,00,000 - 3,00,000",4,https://internshala.com/job/detail/customer-acquisition-manager-job-in-jaipur-at-classic-signages-private-limited1744460617,01-05-2025 10:59,Jaipur
Business Analyst,Driftpoint Technologies Private Limited,0 year(s),Not Found,"Effective Communication, English Proficiency (Spoken), English Proficiency (Written), 5 days a week","₹ 2,00,000 - 2,20,000",4,https://internshala.com/job/detail/fresher-business-analyst-job-in-jaipur-at-driftpoint-technologies-private-limited1744390752,01-05-2025 10:59,Jaipur
Telecaller,Aspirants Stock Market Institute,0 year(s),Not Found,"Hindi Proficiency (Spoken), MS-Excel, Informal dress code, 5 days a week, Free snacks & beverages",Not Mentioned,4,https://internshala.com/job/detail/fresher-part-time-telecaller-job-in-jaipur-at-aspirants-stock-market-institute1744379978,01-05-2025 10:59,Jaipur
Graphic Designer,Shekhawaati Designs & Fashion Private Limited,1 year(s),Not Found,"Adobe Illustrator, Adobe Photoshop, CorelDRAW, Informal dress code","₹ 2,50,000 - 3,00,000",4,https://internshala.com/job/detail/graphic-designer-job-in-jaipur-at-shekhawaati-designs-fashion-private-limited1744366748,01-05-2025 10:59,Jaipur
Telecaller,Chef Connect India,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), Hindi Proficiency (Spoken), MS-Excel, 5 days a week","₹ 2,00,000 - 2,10,000",4,https://internshala.com/job/detail/fresher-telecaller-job-in-jaipur-at-chef-connect-india1744358291,01-05-2025 10:59,Jaipur
Chemistry Teacher,Budding Mariners,1 year(s),Not Found,"Chemistry, Client Relationship, Data Analysis, Effective Communication, MS-Excel, Project Management, Subject Matter Expert (SME), Time Management, Free snacks & beverages, Health Insurance","₹ 2,50,000 - 3,00,000",4,https://internshala.com/job/detail/chemistry-teacher-job-in-jaipur-at-budding-mariners1744360644,01-05-2025 10:59,Jaipur
Administration Executive,Mind Mmirror,1 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, MS-PowerPoint, MS-Word, Research and Analytics, Free snacks & beverages, Cab/Transportation facility","₹ 2,45,000 - 4,00,000",4,https://internshala.com/job/detail/administration-executive-job-in-jaipur-at-mind-mmirror1744359428,01-05-2025 10:59,Jaipur
Content & E-commerce Management Manager,MINOCHA ENTERPRISES,1 year(s),Not Found,"Computer skills, Effective Communication, MS-Excel, Informal dress code","₹ 2,00,000 - 2,40,000",4,https://internshala.com/job/detail/content-e-commerce-management-manager-job-in-jaipur-at-minocha-enterprises1744354610,01-05-2025 10:59,Jaipur
TECHNO COMMERCIAL ASSOCIATE,BPE Innovations Private Limited,1 year(s),Not Found,"Sales Management, Technical Support","₹ 2,01,000 - 2,50,000",4,https://internshala.com/job/detail/techno-commercial-associate-job-in-jaipur-at-bpe-innovations-pvt-ltd1744354051,01-05-2025 10:59,Jaipur
Telecaller,Planned Social Concern,1 year(s),Not Found,"Effective Communication, Hindi Proficiency (Spoken), MS-Excel, 5 days a week, Life Insurance","₹ 2,00,000 - 2,00,001",4,https://internshala.com/job/detail/telecaller-job-in-jaipur-at-planned-social-concern1744343985,01-05-2025 10:59,Jaipur
Administration Trainee,Lunawat Gems,0 year(s),Not Found,"English Proficiency (Spoken), English Proficiency (Written), Informal dress code, Free snacks & beverages, Health Insurance","₹ 2,00,000 - 2,40,000",4,https://internshala.com/job/detail/fresher-administration-trainee-job-in-jaipur-at-lunawat-gems1744284877,01-05-2025 11:00,Jaipur
Customer Support Executive,AIM Placement Services,0 year(s),Not Found,"Effective Communication, Informal dress code, 5 days a week, Free snacks & beverages, Cab/Transportation facility, Health Insurance, Life Insurance","₹ 2,81,000 - 4,49,000",4,https://internshala.com/job/detail/fresher-customer-support-executive-job-in-multiple-locations-at-aim-placement-services1744281604,01-05-2025 11:00,Jaipur
Video Editor,Budding Mariners,1 year(s),Not Found,"Adobe After Effects, Adobe Illustrator, Adobe Premiere Pro, Animation, Audio Editing, Canva, Effective Communication, Final Cut Pro, MS-Excel, Problem Solving, Time Management, Free snacks & beverages, Health Insurance","₹ 3,00,000 - 3,50,000",4,https://internshala.com/job/detail/video-editor-job-in-jaipur-at-budding-mariners1744273902,01-05-2025 11:00,Jaipur
Corporate Sales Associate -IT Sales,Appentus Technologies,1 year(s),Not Found,"Client Relationship Management (CRM), Digital Marketing, Effective Communication, Email Marketing, English Proficiency (Spoken), Lead Generation, LinkedIn Marketing, Negotiation, Network Security, Problem Solving, Sales, Software Testing","₹ 3,50,000 - 7,00,000",4,https://internshala.com/job/detail/corporate-sales-executive-job-in-jaipur-at-appentus-technologies1744272403,01-05-2025 11:00,Jaipur
Trader (Marathi Speaking0,The Trading Fox,0 year(s),Not Found,"Blockchain, Customer Acquisition, Effective Communication, English Proficiency (Spoken), Marathi Proficiency(Spoken), Market Analysis, Market research, Stock Trading, Informal dress code","₹ 3,00,000 - 4,00,000",4,https://internshala.com/job/detail/fresher-trader-marathi-speaking0-job-in-jaipur-at-the-trading-fox1744202142,01-05-2025 11:00,Jaipur
Financial Consultant,Financial Friend,0 year(s),Not Found,"MS-Excel, MS-PowerPoint, MS-Word","₹ 2,50,000 - 6,50,000",4,https://internshala.com/job/detail/fresher-financial-consultant-job-in-jaipur-at-financial-friend1744192150,01-05-2025 11:00,Jaipur
Senior Content Writer,KollegeApply,1 year(s),Not Found,"Blogging, Creative Writing, Digital Marketing, Search Engine Optimization (SEO), Social Media Marketing","₹ 2,00,000 - 2,20,000",4,https://internshala.com/job/detail/senior-content-writer-job-in-jaipur-at-kollegeapply1744184521,01-05-2025 11:00,Jaipur
Packing Girl,Wear Zing,0 year(s),Not Found,"Customer Support, E-commerce, Order Management, Informal dress code, 5 days a week",Not Mentioned,4,https://internshala.com/job/detail/fresher-part-time-packing-girl-job-in-jaipur-at-wear-zing1744186162,01-05-2025 11:00,Jaipur
Junior Graphic Designer,Juniors Brands Private Limited,1 year(s),Not Found,"Adobe Illustrator, Adobe Photoshop, Adobe Premiere Pro, CorelDRAW, Video Editing","₹ 2,00,000 - 2,55,000",4,https://internshala.com/job/detail/junior-graphic-designer-job-in-jaipur-at-juniors-brands-private-limited1744183290,01-05-2025 11:00,Jaipur
Digital Marketing Manager,Vaibhav Industries,1 year(s),Not Found,"Data Analysis, Digital Advertising, Email Marketing, Instagram Marketing, Lead Generation, MS-Excel, Online Reputation Management, Self-learning","₹ 4,00,000 - 12,00,000",5,https://internshala.com/job/detail/digital-marketing-manager-job-in-jaipur-at-vaibhav-industries1744182094,01-05-2025 11:00,Jaipur
Junior Social Media Marketing Associate,Juniors Brands Private Limited,1 year(s),Not Found,"Creative Writing, Digital Marketing, Email Marketing, English Proficiency (Spoken), English Proficiency (Written), Facebook Marketing, Performance Marketing, Search Engine Marketing (SEM), Search Engine Optimization (SEO)","₹ 2,50,000 - 4,00,000",5,https://internshala.com/job/detail/junior-social-media-marketing-associate-job-in-jaipur-at-juniors-brands-private-limited1744181802,01-05-2025 11:01,Jaipur
Field Sales Executive,KK Silver,1 year(s),Not Found,"Effective Communication, Hindi Proficiency (Spoken), Sales",Not Mentioned,5,https://internshala.com/job/detail/field-sales-executive-job-in-jaipur-at-kk-silver1744114197,01-05-2025 11:01,Jaipur
Corporate Sales Associate,Webspiders Interweb Private Limited,0 year(s),Not Found,"Coordination, Email Management, English Proficiency (Spoken), English Proficiency (Written), Google Forms, Google Workspace, Sales Support","₹ 2,00,000 - 2,50,000",5,https://internshala.com/job/detail/fresher-corporate-sales-associate-job-in-jaipur-at-webspiders-interweb-private-limited1744111638,01-05-2025 11:01,Jaipur
Accountant,LabelFlavia,1 year(s),Not Found,"Accounting, English Proficiency (Spoken), English Proficiency (Written), MS-Excel, MS-Office, Tally","₹ 2,00,000 - 2,20,000",5,https://internshala.com/job/detail/accountant-job-in-jaipur-at-labelflavia1744111154,01-05-2025 11:01,Jaipur
Marketing & Communications Associate,Girl Power Talk,0 year(s),Not Found,"Digital Marketing, English Proficiency (Spoken), English Proficiency (Written), Informal dress code, Free snacks & beverages, Health Insurance","₹ 3,40,000 - 4,80,000",5,https://internshala.com/job/detail/fresher-marketing-communications-associate-job-in-multiple-locations-at-girl-power-talk1744110764,01-05-2025 11:01,Jaipur
Digital Marketing Specialist,Reventors Techno Lab,1 year(s),Not Found,"Digital Marketing, Social Media Marketing","₹ 2,00,000 - 3,00,000",5,https://internshala.com/job/detail/digital-marketing-specialist-job-in-jaipur-at-reventors-techno-lab1744110256,01-05-2025 11:01,Jaipur
Junior Architect,D Architect Drawings,1 year(s),Not Found,"Adobe Photoshop, AutoCAD, Autodesk Revit, Google SketchUp, Informal dress code, 5 days a week","₹ 2,60,000 - 3,50,000",5,https://internshala.com/job/detail/junior-architect-job-in-jaipur-at-d-architect-drawings1744107274,01-05-2025 11:01,Jaipur
Junior Search Engine Optimization (SEO) Executive,MyRupaya Contentedge Private Limited,0 year(s),Not Found,"Digital Marketing, English Proficiency (Written), Google AdWords, Google Analytics, Search Engine Marketing (SEM), Search Engine Optimization (SEO), Social Media Marketing, Informal dress code, 5 days a week, Free snacks & beverages","₹ 2,16,000 - 2,50,000",5,https://internshala.com/job/detail/fresher-junior-search-engine-optimization-seo-executive-job-in-jaipur-at-myrupaya-contentedge-private-limited1744096929,01-05-2025 11:01,Jaipur
Customer Support Executive,AIM Placement Services,0 year(s),Not Found,"Effective Communication, Informal dress code, 5 days a week, Free snacks & beverages, Cab/Transportation facility, Health Insurance, Life Insurance","₹ 2,81,000 - 4,49,000",5,https://internshala.com/job/detail/fresher-customer-support-executive-job-in-multiple-locations-at-aim-placement-services1744027996,01-05-2025 11:01,Jaipur
Academic Counselor,JD Institute Of Fashion Technology,1 year(s),Not Found,"Client Relationship Management (CRM), Computer skills, Effective Communication, Interpersonal skills","₹ 2,16,000 - 2,40,000",5,https://internshala.com/job/detail/academic-counselor-job-in-jaipur-at-jd-institute-of-fashion-technology1744026294,01-05-2025 11:01,Jaipur
Administration Executive,Mydaddy Microtech,0 year(s),Not Found,"MS-Office, MS-PowerPoint, MS-Word","₹ 2,00,000 - 2,00,001",5,https://internshala.com/job/detail/fresher-administration-executive-job-in-jaipur-at-mydaddy-microtech1744005589,01-05-2025 11:01,Jaipur
Client Servicing Manager,MoLog Media & Advertising,1 year(s),Not Found,"Client Interaction, Client Relationship, Customer Acquisition, Interpersonal skills, Project Management","₹ 4,00,000 - 8,00,000",5,https://internshala.com/job/detail/client-servicing-manager-job-in-multiple-locations-at-molog-media-advertising1744001418,01-05-2025 11:01,Jaipur
Sales Representative,Vajeer Footwear Pvt Ltd,1 year(s),Not Found,"Effective Communication, Interpersonal skills, Negotiation, Sales","₹ 3,00,000 - 3,60,000",5,https://internshala.com/job/detail/sales-representative-job-in-multiple-locations-at-vajeer-footwear-pvt-ltd1743957913,01-05-2025 11:01,Jaipur
Field Sales & Marketing Executive - Havells,Anand Sales Corporation,1 year(s),Not Found,"Business Development, Field Sales, Marketing, Sales","₹ 2,44,000 - 6,00,000",5,https://internshala.com/job/detail/field-sales-marketing-executive-havells-job-in-jaipur-at-anand-sales-corporation1743956785,01-05-2025 11:02,Jaipur
Credit Analyst - Australian Mortgages,Skillpal Outsourcing Private Limited,1 year(s),Not Found,"Client Relationship Management (CRM), Microsoft 365, Microsoft Outlook, MS-Excel, 5 days a week","₹ 3,02,500 - 5,15,000",5,https://internshala.com/job/detail/credit-analyst-australian-mortgages-job-in-multiple-locations-at-skillpal-outsourcing-private-limited1743872454,01-05-2025 11:02,Jaipur
Field Sales Executive,Light Animation,1 year(s),Not Found,"English Proficiency (Spoken), Hindi Proficiency (Spoken), Sales, 5 days a week","₹ 2,00,000 - 5,00,000",5,https://internshala.com/job/detail/field-sales-executive-job-in-jaipur-at-light-animation1743855585,01-05-2025 11:02,Jaipur
Admission Counsellor/University Counsellor,Zell Education,1 year(s),Not Found,"Sales, Sales Management, 5 days a week","₹ 6,50,000 - 10,50,000",5,https://internshala.com/job/detail/admission-counsellor-university-counsellor-job-in-multiple-locations-at-zell-education1743842031,01-05-2025 11:02,Jaipur
Marketing Executive (Lead Generation),Mindenious Edutech,0 year(s),Not Found,"Effective Communication, Email Marketing, Marketing Campaigns, Marketing Strategies, MS-Excel, Informal dress code","₹ 3,00,000 - 5,00,000",5,https://internshala.com/job/detail/fresher-marketing-executive-lead-generation-job-in-multiple-locations-at-mindenious-edutech1743840946,01-05-2025 11:02,Jaipur
